Time,Voltage,Days Elapsed,Sensor Number,Rising Edge,Starting Edge,End Measurement,pH
893.0,-0.090985715,141,2,0,0,1,10
893.0,-0.095017076,141,2,0,0,1,10
894.0,-0.107017279,105,1,0,0,1,10
894.0,-0.107017279,107,1,0,0,1,10
894.0,-0.28233254,107,1,0,0,1,10
894.0,-0.17283082,107,2,0,0,1,10
894.0,-0.107017279,114,1,0,0,1,10
894.0,-0.28233254,114,1,0,0,1,10
894.0,-0.17283082,114,2,0,0,1,10
894.0,-0.118548632,114,2,0,0,1,10
894.0,-0.107017279,139,1,0,0,1,10
894.0,-0.118548632,139,2,0,0,1,10
894.0,-0.108236074,139,2,0,0,1,10
894.0,-0.090423346,139,2,0,0,1,10
894.0,-0.107017279,141,2,0,0,1,10
894.0,-0.118548632,141,2,0,0,1,10
894.0,-0.090423346,141,2,0,0,1,10
894.0,-0.090892017,141,2,0,0,1,10
894.0,-0.094829679,141,2,0,0,1,10
895.0,-0.10692358,105,1,0,0,1,10
895.0,-0.10692358,107,1,0,0,1,10
895.0,-0.282051265,107,1,0,0,1,10
895.0,-0.172737122,107,2,0,0,1,10
895.0,-0.10692358,114,1,0,0,1,10
895.0,-0.282051265,114,1,0,0,1,10
895.0,-0.172737122,114,2,0,0,1,10
895.0,-0.118454933,114,2,0,0,1,10
895.0,-0.10692358,139,1,0,0,1,10
895.0,-0.118454933,139,2,0,0,1,10
895.0,-0.108048499,139,2,0,0,1,10
895.0,-0.09023577,139,2,0,0,1,10
895.0,-0.10692358,141,2,0,0,1,10
895.0,-0.118454933,141,2,0,0,1,10
895.0,-0.09023577,141,2,0,0,1,10
895.0,-0.090798318,141,2,0,0,1,10
895.0,-0.094642103,141,2,0,0,1,10
896.0,-0.106829703,105,1,0,0,1,10
896.0,-0.106829703,107,1,0,0,1,10
896.0,-0.281113744,107,1,0,0,1,10
896.0,-0.172643244,107,2,0,0,1,10
896.0,-0.106829703,114,1,0,0,1,10
896.0,-0.281113744,114,1,0,0,1,10
896.0,-0.172643244,114,2,0,0,1,10
896.0,-0.118361235,114,2,0,0,1,10
896.0,-0.106829703,139,1,0,0,1,10
896.0,-0.118361235,139,2,0,0,1,10
896.0,-0.1079548,139,2,0,0,1,10
896.0,-0.090048194,139,2,0,0,1,10
896.0,-0.106829703,141,2,0,0,1,10
896.0,-0.118361235,141,2,0,0,1,10
896.0,-0.090048194,141,2,0,0,1,10
896.0,-0.09070462,141,2,0,0,1,10
896.0,-0.094454527,141,2,0,0,1,10
897.0,-0.106829703,105,1,0,0,1,10
897.0,-0.106829703,107,1,0,0,1,10
897.0,-0.280644894,107,1,0,0,1,10
897.0,-0.172549546,107,2,0,0,1,10
897.0,-0.106829703,114,1,0,0,1,10
897.0,-0.280644894,114,1,0,0,1,10
897.0,-0.172549546,114,2,0,0,1,10
897.0,-0.11807996,114,2,0,0,1,10
897.0,-0.106829703,139,1,0,0,1,10
897.0,-0.11807996,139,2,0,0,1,10
897.0,-0.107767224,139,2,0,0,1,10
897.0,-0.089954495,139,2,0,0,1,10
897.0,-0.106829703,141,2,0,0,1,10
897.0,-0.11807996,141,2,0,0,1,10
897.0,-0.089954495,141,2,0,0,1,10
897.0,-0.090517044,141,2,0,0,1,10
897.0,-0.09426713,141,2,0,0,1,10
898.0,-0.10692358,105,1,0,0,1,10
898.0,-0.10692358,107,1,0,0,1,10
898.0,-0.280176222,107,1,0,0,1,10
898.0,-0.17236197,107,2,0,0,1,10
898.0,-0.10692358,114,1,0,0,1,10
898.0,-0.280176222,114,1,0,0,1,10
898.0,-0.17236197,114,2,0,0,1,10
898.0,-0.117798686,114,2,0,0,1,10
898.0,-0.10692358,139,1,0,0,1,10
898.0,-0.117798686,139,2,0,0,1,10
898.0,-0.107486129,139,2,0,0,1,10
898.0,-0.089767098,139,2,0,0,1,10
898.0,-0.10692358,141,2,0,0,1,10
898.0,-0.117798686,141,2,0,0,1,10
898.0,-0.089767098,141,2,0,0,1,10
898.0,-0.090329468,141,2,0,0,1,10
898.0,-0.094079554,141,2,0,0,1,10
899.0,-0.10692358,105,1,0,0,1,10
899.0,-0.10692358,107,1,0,0,1,10
899.0,-0.279332399,107,1,0,0,1,10
899.0,-0.171986997,107,2,0,0,1,10
899.0,-0.10692358,114,1,0,0,1,10
899.0,-0.279332399,114,1,0,0,1,10
899.0,-0.171986997,114,2,0,0,1,10
899.0,-0.117611289,114,2,0,0,1,10
899.0,-0.10692358,139,1,0,0,1,10
899.0,-0.117611289,139,2,0,0,1,10
899.0,-0.107298553,139,2,0,0,1,10
899.0,-0.089673221,139,2,0,0,1,10
899.0,-0.10692358,141,2,0,0,1,10
899.0,-0.117611289,141,2,0,0,1,10
899.0,-0.089673221,141,2,0,0,1,10
899.0,-0.090142071,141,2,0,0,1,10
899.0,-0.093985856,141,2,0,0,1,10
900.0,-0.10692358,105,1,0,0,1,10
900.0,-0.10692358,107,1,0,0,1,10
900.0,-0.279051125,107,1,0,0,1,10
900.0,-0.171518326,107,2,0,0,1,10
900.0,-0.10692358,114,1,0,0,1,10
900.0,-0.279051125,114,1,0,0,1,10
900.0,-0.171518326,114,2,0,0,1,10
900.0,-0.117423713,114,2,0,0,1,10
900.0,-0.10692358,139,1,0,0,1,10
900.0,-0.117423713,139,2,0,0,1,10
900.0,-0.107204854,139,2,0,0,1,10
900.0,-0.089579523,139,2,0,0,1,10
900.0,-0.10692358,141,2,0,0,1,10
900.0,-0.117423713,141,2,0,0,1,10
900.0,-0.089579523,141,2,0,0,1,10
900.0,-0.089954495,141,2,0,0,1,10
900.0,-0.093892157,141,2,0,0,1,10
901.0,-0.10692358,105,1,1,0,0,7
901.0,-0.10692358,107,1,1,0,0,7
901.0,-0.167018294,107,1,1,0,0,7
901.0,-0.052547693,107,2,1,0,0,7
901.0,-0.10692358,114,1,1,0,0,7
901.0,-0.167018294,114,1,1,0,0,7
901.0,-0.052547693,114,2,1,0,0,7
901.0,0.014672041,114,2,1,0,0,7
901.0,-0.10692358,139,1,1,0,0,7
901.0,0.014672041,139,2,1,0,0,7
901.0,-0.10692358,139,2,1,0,0,7
901.0,0.023015857,139,2,1,0,0,7
901.0,-0.10692358,141,2,1,0,0,7
901.0,0.014672041,141,2,1,0,0,7
901.0,0.023015857,141,2,1,0,0,7
901.0,0.006797075,141,2,1,0,0,7
901.0,0.019922018,141,2,1,0,0,7
902.0,0.008765817,105,1,1,0,0,7
902.0,0.008765817,107,1,1,0,0,7
902.0,-0.167674541,107,1,1,0,0,7
902.0,-0.051797748,107,2,1,0,0,7
902.0,0.008765817,114,1,1,0,0,7
902.0,-0.167674541,114,1,1,0,0,7
902.0,-0.051797748,114,2,1,0,0,7
902.0,0.014765739,114,2,1,0,0,7
902.0,0.008765817,139,1,1,0,0,7
902.0,0.014765739,139,2,1,0,0,7
902.0,0.007171869,139,2,1,0,0,7
902.0,0.022734761,139,2,1,0,0,7
902.0,0.008765817,141,2,1,0,0,7
902.0,0.014765739,141,2,1,0,0,7
902.0,0.022734761,141,2,1,0,0,7
902.0,0.009515762,141,2,1,0,0,7
902.0,0.019359469,141,2,1,0,0,7
903.0,0.008672118,105,1,1,0,0,7
903.0,0.008672118,107,1,1,0,0,7
903.0,-0.168143213,107,1,1,0,0,7
903.0,-0.051328897,107,2,1,0,0,7
903.0,0.008672118,114,1,1,0,0,7
903.0,-0.168143213,114,1,1,0,0,7
903.0,-0.051328897,114,2,1,0,0,7
903.0,0.014859438,114,2,1,0,0,7
903.0,0.008672118,139,1,1,0,0,7
903.0,0.014859438,139,2,1,0,0,7
903.0,0.007078171,139,2,1,0,0,7
903.0,0.02235961,139,2,1,0,0,7
903.0,0.008672118,141,2,1,0,0,7
903.0,0.014859438,141,2,1,0,0,7
903.0,0.02235961,141,2,1,0,0,7
903.0,0.012515903,141,2,1,0,0,7
903.0,0.018797278,141,2,1,0,0,7
904.0,0.00810957,105,1,1,0,0,7
904.0,0.00810957,107,1,1,0,0,7
904.0,-0.168330789,107,1,1,0,0,7
904.0,-0.051235199,107,2,1,0,0,7
904.0,0.00810957,114,1,1,0,0,7
904.0,-0.168330789,114,1,1,0,0,7
904.0,-0.051235199,114,2,1,0,0,7
904.0,0.014859438,114,2,1,0,0,7
904.0,0.00810957,139,1,1,0,0,7
904.0,0.014859438,139,2,1,0,0,7
904.0,0.006984472,139,2,1,0,0,7
904.0,0.021515965,139,2,1,0,0,7
904.0,0.00810957,141,2,1,0,0,7
904.0,0.014859438,141,2,1,0,0,7
904.0,0.021515965,141,2,1,0,0,7
904.0,0.014390945,141,2,1,0,0,7
904.0,0.01823473,141,2,1,0,0,7
905.0,0.007547021,105,1,1,0,0,7
905.0,0.007547021,107,1,1,0,0,7
905.0,-0.168987036,107,1,1,0,0,7
905.0,-0.051235199,107,2,1,0,0,7
905.0,0.007547021,114,1,1,0,0,7
905.0,-0.168987036,114,1,1,0,0,7
905.0,-0.051235199,114,2,1,0,0,7
905.0,0.014765739,114,2,1,0,0,7
905.0,0.007547021,139,1,1,0,0,7
905.0,0.014765739,139,2,1,0,0,7
905.0,0.006703377,139,2,1,0,0,7
905.0,0.021422267,139,2,1,0,0,7
905.0,0.007547021,141,2,1,0,0,7
905.0,0.014765739,141,2,1,0,0,7
905.0,0.021422267,141,2,1,0,0,7
905.0,0.01523459,141,2,1,0,0,7
905.0,0.017672181,141,2,1,0,0,7
906.0,0.007359624,105,1,1,0,0,7
906.0,0.007359624,107,1,1,0,0,7
906.0,-0.169549584,107,1,1,0,0,7
906.0,-0.051235199,107,2,1,0,0,7
906.0,0.007359624,114,1,1,0,0,7
906.0,-0.169549584,114,1,1,0,0,7
906.0,-0.051235199,114,2,1,0,0,7
906.0,0.014765739,114,2,1,0,0,7
906.0,0.007359624,139,1,1,0,0,7
906.0,0.014765739,139,2,1,0,0,7
906.0,0.006328225,139,2,1,0,0,7
906.0,0.021234512,139,2,1,0,0,7
906.0,0.007359624,141,2,1,0,0,7
906.0,0.014765739,141,2,1,0,0,7
906.0,0.021234512,141,2,1,0,0,7
906.0,0.01570344,141,2,1,0,0,7
906.0,0.017203331,141,2,1,0,0,7
907.0,0.007171869,105,1,1,0,0,7
907.0,0.007171869,107,1,1,0,0,7
907.0,-0.16983068,107,1,1,0,0,7
907.0,-0.051235199,107,2,1,0,0,7
907.0,0.007171869,114,1,1,0,0,7
907.0,-0.16983068,114,1,1,0,0,7
907.0,-0.051235199,114,2,1,0,0,7
907.0,0.014672041,114,2,1,0,0,7
907.0,0.007171869,139,1,1,0,0,7
907.0,0.014672041,139,2,1,0,0,7
907.0,0.006140828,139,2,1,0,0,7
907.0,0.02076602,139,2,1,0,0,7
907.0,0.007171869,141,2,1,0,0,7
907.0,0.014672041,141,2,1,0,0,7
907.0,0.02076602,141,2,1,0,0,7
907.0,0.015890837,141,2,1,0,0,7
907.0,0.016547084,141,2,1,0,0,7
908.0,0.006984472,105,1,1,0,0,7
908.0,0.006984472,107,1,1,0,0,7
908.0,-0.170580804,107,1,1,0,0,7
908.0,-0.051235199,107,2,1,0,0,7
908.0,0.006984472,114,1,1,0,0,7
908.0,-0.170580804,114,1,1,0,0,7
908.0,-0.051235199,114,2,1,0,0,7
908.0,0.014484644,114,2,1,0,0,7
908.0,0.006984472,139,1,1,0,0,7
908.0,0.014484644,139,2,1,0,0,7
908.0,0.005953074,139,2,1,0,0,7
908.0,0.02029717,139,2,1,0,0,7
908.0,0.006984472,141,2,1,0,0,7
908.0,0.014484644,141,2,1,0,0,7
908.0,0.02029717,141,2,1,0,0,7
908.0,0.015890837,141,2,1,0,0,7
908.0,0.016171932,141,2,1,0,0,7
909.0,0.006703377,105,1,1,0,0,7
909.0,0.006703377,107,1,1,0,0,7
909.0,-0.171143353,107,1,1,0,0,7
909.0,-0.051235199,107,2,1,0,0,7
909.0,0.006703377,114,1,1,0,0,7
909.0,-0.171143353,114,1,1,0,0,7
909.0,-0.051235199,114,2,1,0,0,7
909.0,0.014203191,114,2,1,0,0,7
909.0,0.006703377,139,1,1,0,0,7
909.0,0.014203191,139,2,1,0,0,7
909.0,0.005765676,139,2,1,0,0,7
909.0,0.020109773,139,2,1,0,0,7
909.0,0.006703377,141,2,1,0,0,7
909.0,0.014203191,141,2,1,0,0,7
909.0,0.020109773,141,2,1,0,0,7
909.0,0.015890837,141,2,1,0,0,7
909.0,0.01570344,141,2,1,0,0,7
910.0,0.006421924,105,1,1,0,0,7
910.0,0.006421924,107,1,1,0,0,7
910.0,-0.17133075,107,1,1,0,0,7
910.0,-0.051235199,107,2,1,0,0,7
910.0,0.006421924,114,1,1,0,0,7
910.0,-0.17133075,114,1,1,0,0,7
910.0,-0.051235199,114,2,1,0,0,7
910.0,0.013922095,114,2,1,0,0,7
910.0,0.006421924,139,1,1,0,0,7
910.0,0.013922095,139,2,1,0,0,7
910.0,0.005578279,139,2,1,0,0,7
910.0,0.01982832,139,2,1,0,0,7
910.0,0.006421924,141,2,1,0,0,7
910.0,0.013922095,141,2,1,0,0,7
910.0,0.01982832,141,2,1,0,0,7
910.0,0.01570344,141,2,1,0,0,7
910.0,0.015140891,141,2,1,0,0,7
911.0,0.006234527,105,1,0,1,0,7
911.0,0.006234527,107,1,0,1,0,7
911.0,-0.171986997,107,1,0,1,0,7
911.0,-0.051235199,107,2,0,1,0,7
911.0,0.006234527,114,1,0,1,0,7
911.0,-0.171986997,114,1,0,1,0,7
911.0,-0.051235199,114,2,0,1,0,7
911.0,0.013640642,114,2,0,1,0,7
911.0,0.006234527,139,1,0,1,0,7
911.0,0.013640642,139,2,0,1,0,7
911.0,0.005296826,139,2,0,1,0,7
911.0,0.019547224,139,2,0,1,0,7
911.0,0.006234527,141,2,0,1,0,7
911.0,0.013640642,141,2,0,1,0,7
911.0,0.019547224,141,2,0,1,0,7
911.0,0.015609741,141,2,0,1,0,7
911.0,0.014765739,141,2,0,1,0,7
912.0,0.006140828,105,1,0,1,0,7
912.0,0.006140828,107,1,0,1,0,7
912.0,-0.172549546,107,1,0,1,0,7
912.0,-0.051328897,107,2,0,1,0,7
912.0,0.006140828,114,1,0,1,0,7
912.0,-0.172549546,114,1,0,1,0,7
912.0,-0.051328897,114,2,0,1,0,7
912.0,0.013453245,114,2,0,1,0,7
912.0,0.006140828,139,1,0,1,0,7
912.0,0.013453245,139,2,0,1,0,7
912.0,0.005015731,139,2,0,1,0,7
912.0,0.019078374,139,2,0,1,0,7
912.0,0.006140828,141,2,0,1,0,7
912.0,0.013453245,141,2,0,1,0,7
912.0,0.019078374,141,2,0,1,0,7
912.0,0.015515685,141,2,0,1,0,7
912.0,0.014390945,141,2,0,1,0,7
913.0,0.006046772,105,1,0,1,0,7
913.0,0.006046772,107,1,0,1,0,7
913.0,-0.172737122,107,1,0,1,0,7
913.0,-0.051328897,107,2,0,1,0,7
913.0,0.006046772,114,1,0,1,0,7
913.0,-0.172737122,114,1,0,1,0,7
913.0,-0.051328897,114,2,0,1,0,7
913.0,0.013359547,114,2,0,1,0,7
913.0,0.006046772,139,1,0,1,0,7
913.0,0.013359547,139,2,0,1,0,7
913.0,0.004734278,139,2,0,1,0,7
913.0,0.018703222,139,2,0,1,0,7
913.0,0.006046772,141,2,0,1,0,7
913.0,0.013359547,141,2,0,1,0,7
913.0,0.018703222,141,2,0,1,0,7
913.0,0.015328288,141,2,0,1,0,7
913.0,0.013922095,141,2,0,1,0,7
914.0,0.005953074,105,1,0,1,0,7
914.0,0.005953074,107,1,0,1,0,7
914.0,-0.173018217,107,1,0,1,0,7
914.0,-0.051328897,107,2,0,1,0,7
914.0,0.005953074,114,1,0,1,0,7
914.0,-0.173018217,114,1,0,1,0,7
914.0,-0.051328897,114,2,0,1,0,7
914.0,0.013359547,114,2,0,1,0,7
914.0,0.005953074,139,1,0,1,0,7
914.0,0.013359547,139,2,0,1,0,7
914.0,0.004453182,139,2,0,1,0,7
914.0,0.018515825,139,2,0,1,0,7
914.0,0.005953074,141,2,0,1,0,7
914.0,0.013359547,141,2,0,1,0,7
914.0,0.018515825,141,2,0,1,0,7
914.0,0.015047193,141,2,0,1,0,7
914.0,0.013546944,141,2,0,1,0,7
915.0,0.005859375,105,1,0,1,0,7
915.0,0.005859375,107,1,0,1,0,7
915.0,-0.173768342,107,1,0,1,0,7
915.0,-0.051422596,107,2,0,1,0,7
915.0,0.005859375,114,1,0,1,0,7
915.0,-0.173768342,114,1,0,1,0,7
915.0,-0.051422596,114,2,0,1,0,7
915.0,0.013265848,114,2,0,1,0,7
915.0,0.005859375,139,1,0,1,0,7
915.0,0.013265848,139,2,0,1,0,7
915.0,0.004359484,139,2,0,1,0,7
915.0,0.018328428,139,2,0,1,0,7
915.0,0.005859375,141,2,0,1,0,7
915.0,0.013265848,141,2,0,1,0,7
915.0,0.018328428,141,2,0,1,0,7
915.0,0.014765739,141,2,0,1,0,7
915.0,0.013265848,141,2,0,1,0,7
916.0,0.005859375,105,1,0,1,0,7
916.0,0.005859375,107,1,0,1,0,7
916.0,-0.174143314,107,1,0,1,0,7
916.0,-0.051422596,107,2,0,1,0,7
916.0,0.005859375,114,1,0,1,0,7
916.0,-0.174143314,114,1,0,1,0,7
916.0,-0.051422596,114,2,0,1,0,7
916.0,0.01317215,114,2,0,1,0,7
916.0,0.005859375,139,1,0,1,0,7
916.0,0.01317215,139,2,0,1,0,7
916.0,0.004359484,139,2,0,1,0,7
916.0,0.018046975,139,2,0,1,0,7
916.0,0.005859375,141,2,0,1,0,7
916.0,0.01317215,141,2,0,1,0,7
916.0,0.018046975,141,2,0,1,0,7
916.0,0.014484644,141,2,0,1,0,7
916.0,0.012890697,141,2,0,1,0,7
917.0,0.005765676,105,1,0,1,0,7
917.0,0.005765676,107,1,0,1,0,7
917.0,-0.17433089,107,1,0,1,0,7
917.0,-0.051516294,107,2,0,1,0,7
917.0,0.005765676,114,1,0,1,0,7
917.0,-0.17433089,114,1,0,1,0,7
917.0,-0.051516294,114,2,0,1,0,7
917.0,0.012890697,114,2,0,1,0,7
917.0,0.005765676,139,1,0,1,0,7
917.0,0.012890697,139,2,0,1,0,7
917.0,0.004078031,139,2,0,1,0,7
917.0,0.017672181,139,2,0,1,0,7
917.0,0.005765676,141,2,0,1,0,7
917.0,0.012890697,141,2,0,1,0,7
917.0,0.017672181,141,2,0,1,0,7
917.0,0.014203191,141,2,0,1,0,7
917.0,0.012515903,141,2,0,1,0,7
918.0,0.005765676,105,1,0,1,0,7
918.0,0.005765676,107,1,0,1,0,7
918.0,-0.17489326,107,1,0,1,0,7
918.0,-0.051610351,107,2,0,1,0,7
918.0,0.005765676,114,1,0,1,0,7
918.0,-0.17489326,114,1,0,1,0,7
918.0,-0.051610351,114,2,0,1,0,7
918.0,0.012609601,114,2,0,1,0,7
918.0,0.005765676,139,1,0,1,0,7
918.0,0.012609601,139,2,0,1,0,7
918.0,0.003890634,139,2,0,1,0,7
918.0,0.017297029,139,2,0,1,0,7
918.0,0.005765676,141,2,0,1,0,7
918.0,0.012609601,141,2,0,1,0,7
918.0,0.017297029,141,2,0,1,0,7
918.0,0.014109492,141,2,0,1,0,7
918.0,0.012140751,141,2,0,1,0,7
919.0,0.005671978,105,1,0,1,0,7
919.0,0.005671978,107,1,0,1,0,7
919.0,-0.17536211,107,1,0,1,0,7
919.0,-0.051704049,107,2,0,1,0,7
919.0,0.005671978,114,1,0,1,0,7
919.0,-0.17536211,114,1,0,1,0,7
919.0,-0.051704049,114,2,0,1,0,7
919.0,0.012328148,114,2,0,1,0,7
919.0,0.005671978,139,1,0,1,0,7
919.0,0.012328148,139,2,0,1,0,7
919.0,0.003703237,139,2,0,1,0,7
919.0,0.017109632,139,2,0,1,0,7
919.0,0.005671978,141,2,0,1,0,7
919.0,0.012328148,141,2,0,1,0,7
919.0,0.017109632,141,2,0,1,0,7
919.0,0.013922095,141,2,0,1,0,7
919.0,0.011953354,141,2,0,1,0,7
920.0,0.005578279,105,1,0,1,0,7
920.0,0.005578279,107,1,0,1,0,7
920.0,-0.175643384,107,1,0,1,0,7
920.0,-0.051797748,107,2,0,1,0,7
920.0,0.005578279,114,1,0,1,0,7
920.0,-0.175643384,114,1,0,1,0,7
920.0,-0.051797748,114,2,0,1,0,7
920.0,0.012140751,114,2,0,1,0,7
920.0,0.005578279,139,1,0,1,0,7
920.0,0.012140751,139,2,0,1,0,7
920.0,0.003703237,139,2,0,1,0,7
920.0,0.016922235,139,2,0,1,0,7
920.0,0.005578279,141,2,0,1,0,7
920.0,0.012140751,141,2,0,1,0,7
920.0,0.016922235,141,2,0,1,0,7
920.0,0.013734698,141,2,0,1,0,7
920.0,0.011671901,141,2,0,1,0,7
921.0,0.005578279,105,1,0,1,0,7
921.0,0.005578279,107,1,0,1,0,7
921.0,-0.175830781,107,1,0,1,0,7
921.0,-0.051891446,107,2,0,1,0,7
921.0,0.005578279,114,1,0,1,0,7
921.0,-0.175830781,114,1,0,1,0,7
921.0,-0.051891446,114,2,0,1,0,7
921.0,0.011953354,114,2,0,1,0,7
921.0,0.005578279,139,1,0,1,0,7
921.0,0.011953354,139,2,0,1,0,7
921.0,0.003515482,139,2,0,1,0,7
921.0,0.016734481,139,2,0,1,0,7
921.0,0.005578279,141,2,0,1,0,7
921.0,0.011953354,141,2,0,1,0,7
921.0,0.016734481,141,2,0,1,0,7
921.0,0.013453245,141,2,0,1,0,7
921.0,0.011390805,141,2,0,1,0,7
922.0,0.005390525,105,1,0,1,0,7
922.0,0.005390525,107,1,0,1,0,7
922.0,-0.176299632,107,1,0,1,0,7
922.0,-0.051985145,107,2,0,1,0,7
922.0,0.005390525,114,1,0,1,0,7
922.0,-0.176299632,114,1,0,1,0,7
922.0,-0.051985145,114,2,0,1,0,7
922.0,0.011859655,114,2,0,1,0,7
922.0,0.005390525,139,1,0,1,0,7
922.0,0.011859655,139,2,0,1,0,7
922.0,0.003328085,139,2,0,1,0,7
922.0,0.016453385,139,2,0,1,0,7
922.0,0.005390525,141,2,0,1,0,7
922.0,0.011859655,141,2,0,1,0,7
922.0,0.016453385,141,2,0,1,0,7
922.0,0.01317215,141,2,0,1,0,7
922.0,0.011015654,141,2,0,1,0,7
923.0,0.005390525,105,1,0,1,0,7
923.0,0.005390525,107,1,0,1,0,7
923.0,-0.176955879,107,1,0,1,0,7
923.0,-0.052078843,107,2,0,1,0,7
923.0,0.005390525,114,1,0,1,0,7
923.0,-0.176955879,114,1,0,1,0,7
923.0,-0.052078843,114,2,0,1,0,7
923.0,0.011859655,114,2,0,1,0,7
923.0,0.005390525,139,1,0,1,0,7
923.0,0.011859655,139,2,0,1,0,7
923.0,0.003140688,139,2,0,1,0,7
923.0,0.016171932,139,2,0,1,0,7
923.0,0.005390525,141,2,0,1,0,7
923.0,0.011859655,141,2,0,1,0,7
923.0,0.016171932,141,2,0,1,0,7
923.0,0.012890697,141,2,0,1,0,7
923.0,0.010734558,141,2,0,1,0,7
924.0,0.005203128,105,1,0,1,0,7
924.0,0.005203128,107,1,0,1,0,7
924.0,-0.177143276,107,1,0,1,0,7
924.0,-0.052172542,107,2,0,1,0,7
924.0,0.005203128,114,1,0,1,0,7
924.0,-0.177143276,114,1,0,1,0,7
924.0,-0.052172542,114,2,0,1,0,7
924.0,0.011765957,114,2,0,1,0,7
924.0,0.005203128,139,1,0,1,0,7
924.0,0.011765957,139,2,0,1,0,7
924.0,0.003234386,139,2,0,1,0,7
924.0,0.015890837,139,2,0,1,0,7
924.0,0.005203128,141,2,0,1,0,7
924.0,0.011765957,141,2,0,1,0,7
924.0,0.015890837,141,2,0,1,0,7
924.0,0.0127033,141,2,0,1,0,7
924.0,0.010453105,141,2,0,1,0,7
925.0,0.005109429,105,1,0,1,0,7
925.0,0.005109429,107,1,0,1,0,7
925.0,-0.177330852,107,1,0,1,0,7
925.0,-0.052266598,107,2,0,1,0,7
925.0,0.005109429,114,1,0,1,0,7
925.0,-0.177330852,114,1,0,1,0,7
925.0,-0.052266598,114,2,0,1,0,7
925.0,0.011671901,114,2,0,1,0,7
925.0,0.005109429,139,1,0,1,0,7
925.0,0.011671901,139,2,0,1,0,7
925.0,0.003046989,139,2,0,1,0,7
925.0,0.01570344,139,2,0,1,0,7
925.0,0.005109429,141,2,0,1,0,7
925.0,0.011671901,141,2,0,1,0,7
925.0,0.01570344,141,2,0,1,0,7
925.0,0.012609601,141,2,0,1,0,7
925.0,0.010265708,141,2,0,1,0,7
926.0,0.005015731,105,1,0,1,0,7
926.0,0.005015731,107,1,0,1,0,7
926.0,-0.177705824,107,1,0,1,0,7
926.0,-0.052266598,107,2,0,1,0,7
926.0,0.005015731,114,1,0,1,0,7
926.0,-0.177705824,114,1,0,1,0,7
926.0,-0.052266598,114,2,0,1,0,7
926.0,0.011484504,114,2,0,1,0,7
926.0,0.005015731,139,1,0,1,0,7
926.0,0.011484504,139,2,0,1,0,7
926.0,0.003046989,139,2,0,1,0,7
926.0,0.015609741,139,2,0,1,0,7
926.0,0.005015731,141,2,0,1,0,7
926.0,0.011484504,141,2,0,1,0,7
926.0,0.015609741,141,2,0,1,0,7
926.0,0.012422204,141,2,0,1,0,7
926.0,0.010078311,141,2,0,1,0,7
927.0,0.004922032,105,1,0,1,0,7
927.0,0.004922032,107,1,0,1,0,7
927.0,-0.178268373,107,1,0,1,0,7
927.0,-0.052360296,107,2,0,1,0,7
927.0,0.004922032,114,1,0,1,0,7
927.0,-0.178268373,114,1,0,1,0,7
927.0,-0.052360296,114,2,0,1,0,7
927.0,0.011297107,114,2,0,1,0,7
927.0,0.004922032,139,1,0,1,0,7
927.0,0.011297107,139,2,0,1,0,7
927.0,0.002859235,139,2,0,1,0,7
927.0,0.015515685,139,2,0,1,0,7
927.0,0.004922032,141,2,0,1,0,7
927.0,0.011297107,141,2,0,1,0,7
927.0,0.015515685,141,2,0,1,0,7
927.0,0.012234449,141,2,0,1,0,7
927.0,0.009796858,141,2,0,1,0,7
928.0,0.004828334,105,1,0,1,0,7
928.0,0.004828334,107,1,0,1,0,7
928.0,-0.178549647,107,1,0,1,0,7
928.0,-0.052453995,107,2,0,1,0,7
928.0,0.004828334,114,1,0,1,0,7
928.0,-0.178549647,114,1,0,1,0,7
928.0,-0.052453995,114,2,0,1,0,7
928.0,0.011015654,114,2,0,1,0,7
928.0,0.004828334,139,1,0,1,0,7
928.0,0.011015654,139,2,0,1,0,7
928.0,0.002859235,139,2,0,1,0,7
928.0,0.015328288,139,2,0,1,0,7
928.0,0.004828334,141,2,0,1,0,7
928.0,0.011015654,141,2,0,1,0,7
928.0,0.015328288,141,2,0,1,0,7
928.0,0.011953354,141,2,0,1,0,7
928.0,0.009515762,141,2,0,1,0,7
929.0,0.004640579,105,1,0,1,0,7
929.0,0.004640579,107,1,0,1,0,7
929.0,-0.178737223,107,1,0,1,0,7
929.0,-0.052453995,107,2,0,1,0,7
929.0,0.004640579,114,1,0,1,0,7
929.0,-0.178737223,114,1,0,1,0,7
929.0,-0.052453995,114,2,0,1,0,7
929.0,0.010734558,114,2,0,1,0,7
929.0,0.004640579,139,1,0,1,0,7
929.0,0.010734558,139,2,0,1,0,7
929.0,0.002671838,139,2,0,1,0,7
929.0,0.015140891,139,2,0,1,0,7
929.0,0.004640579,141,2,0,1,0,7
929.0,0.010734558,141,2,0,1,0,7
929.0,0.015140891,141,2,0,1,0,7
929.0,0.011765957,141,2,0,1,0,7
929.0,0.009328365,141,2,0,1,0,7
930.0,0.004640579,105,1,0,1,0,7
930.0,0.004640579,107,1,0,1,0,7
930.0,-0.17892462,107,1,0,1,0,7
930.0,-0.052547693,107,2,0,1,0,7
930.0,0.004640579,114,1,0,1,0,7
930.0,-0.17892462,114,1,0,1,0,7
930.0,-0.052547693,114,2,0,1,0,7
930.0,0.010547161,114,2,0,1,0,7
930.0,0.004640579,139,1,0,1,0,7
