Time,Voltage,Days Elapsed,Sensor Cycle,Start,Increasing,Decreasing,Temperature,Repeat Use,Sensor Number,Measurement Number,Measurement Continuous,pH
41,-0.107204854,102,22,0,1,0,22,5,1,18,86,10
41,0.004078031,102,22,0,0,1,22,5,1,19,87,7
41,0.141892791,102,22,0,0,1,22,5,1,20,88,4
41,-0.014203191,2,1,1,0,0,22,1,2,1,1,7
41,-0.149861634,2,1,0,1,0,22,1,2,2,2,10
41,-0.008859515,2,1,0,0,1,22,1,2,3,3,7
41,0.139642596,2,1,0,0,1,22,1,2,4,4,4
41,-0.019922376,2,2,0,1,0,22,1,2,5,5,7
41,-0.155861735,2,2,0,1,0,22,1,2,6,6,10
41,-0.01317215,2,2,0,0,1,22,1,2,7,7,7
41,0.145549178,2,2,0,0,1,22,1,2,8,8,4
41,-0.013453245,2,3,0,1,0,22,1,2,9,9,7
41,-0.149861634,2,3,0,1,0,22,1,2,10,10,10
41,-0.006984472,2,3,0,0,1,22,1,2,11,11,7
41,0.151549101,2,3,0,0,1,22,1,2,12,12,4
41,-0.007359624,2,4,0,1,0,22,1,2,13,13,7
41,-0.142549038,2,4,0,1,0,22,1,2,14,14,10
41,0.001640797,2,4,0,0,1,22,1,2,15,15,7
41,0.005765676,70,5,1,0,0,22,2,2,1,16,7
41,-0.14901799,70,5,0,1,0,22,2,2,2,17,10
41,-0.01064086,70,5,0,0,1,22,2,2,3,18,7
41,0.145830274,70,5,0,0,1,22,2,2,4,19,4
41,-0.016922235,70,6,0,1,0,22,2,2,5,20,7
41,-0.154267967,70,6,0,1,0,22,2,2,6,21,10
41,-0.027328491,70,6,0,0,1,22,2,2,7,22,7
41,0.130361438,70,6,0,0,1,22,2,2,8,23,4
41,-0.042235136,70,7,0,1,0,22,2,2,9,24,7
41,-0.168893158,70,7,0,1,0,22,2,2,10,25,10
41,-0.044860125,70,7,0,0,1,22,2,2,11,26,7
41,0.104767084,70,7,0,0,1,22,2,2,12,27,4
41,-0.057141423,70,8,0,1,0,22,2,2,13,28,7
41,-0.177705824,70,8,0,1,0,22,2,2,14,29,10
41,-0.040360093,70,8,0,0,1,22,2,2,15,30,7
41,0.107579827,70,8,0,0,1,22,2,2,16,31,4
41,-0.060610414,70,9,0,1,0,22,2,2,17,32,7
41,-0.173487067,70,9,0,1,0,22,2,2,18,33,10
41,-0.052641392,70,9,0,0,1,22,2,2,19,34,7
41,0.098579764,70,9,0,0,1,22,2,2,20,35,4
41,-0.003234386,77,10,1,0,0,22,3,2,1,36,7
41,-0.129048944,77,10,0,1,0,22,3,2,2,37,10
41,0.007171869,77,10,0,0,1,22,3,2,3,38,7
41,0.168518186,77,10,0,0,1,22,3,2,4,39,4
41,0.003890634,77,11,0,1,0,22,3,2,5,40,7
41,-0.120236278,77,11,0,1,0,22,3,2,6,41,10
41,0.011859655,77,11,0,0,1,22,3,2,7,42,7
41,0.170955777,77,11,0,0,1,22,3,2,8,43,4
41,0.005859375,77,12,0,1,0,22,3,2,9,44,7
41,-0.115923643,77,12,0,1,0,22,3,2,10,45,10
41,0.016359687,77,12,0,0,1,22,3,2,11,46,7
41,0.170674324,77,12,0,0,1,22,3,2,12,47,4
41,-0.002390742,77,13,0,1,0,22,3,2,13,48,7
41,-0.117142439,77,13,0,1,0,22,3,2,14,49,10
41,0.012140751,77,13,0,0,1,22,3,2,15,50,7
41,0.157267928,77,13,0,0,1,22,3,2,16,51,4
41,-0.005390882,77,14,0,1,0,22,3,2,17,52,7
41,-0.118736207,77,14,0,1,0,22,3,2,18,53,10
41,0.009046912,77,14,0,0,1,22,3,2,19,54,7
41,0.163361907,77,14,0,0,1,22,3,2,20,55,4
41,-0.003234386,102,15,1,0,0,22,4,2,1,56,7
41,-0.129048944,102,15,0,1,0,22,4,2,2,57,10
41,0.007171869,102,15,0,0,1,22,4,2,3,58,7
41,0.168518186,102,15,0,0,1,22,4,2,4,59,4
41,0.003890634,102,16,0,1,0,22,4,2,5,60,7
41,-0.120236278,102,16,0,1,0,22,4,2,6,61,10
41,0.011859655,102,16,0,0,1,22,4,2,7,62,7
41,0.170955777,102,16,0,0,1,22,4,2,8,63,4
41,0.005859375,102,17,0,1,0,22,4,2,9,64,7
41,-0.115923643,102,17,0,1,0,22,4,2,10,65,10
41,0.016359687,102,17,0,0,1,22,4,2,11,66,7
41,0.170674324,102,17,0,0,1,22,4,2,12,67,4
41,-0.002390742,102,18,0,1,0,22,4,2,13,68,7
41,-0.117142439,102,18,0,1,0,22,4,2,14,69,10
41,0.012140751,102,18,0,0,1,22,4,2,15,70,7
41,0.157267928,102,18,0,0,1,22,4,2,16,71,4
41,-0.005390882,102,19,0,1,0,22,4,2,17,72,7
41,-0.118736207,102,19,0,1,0,22,4,2,18,73,10
41,0.009046912,102,19,0,0,1,22,4,2,19,74,7
41,0.163361907,102,19,0,0,1,22,4,2,20,75,4
41,0.007734418,102,20,1,0,0,22,5,2,1,76,7
41,-0.107017279,102,20,0,1,0,22,5,2,2,77,10
41,0.011859655,102,20,0,0,1,22,5,2,3,78,7
41,0.162893057,102,20,0,0,1,22,5,2,4,79,4
41,0.007078171,102,21,0,1,0,22,5,2,5,80,7
41,-0.10289222,102,21,0,1,0,22,5,2,6,81,10
41,0.011578202,102,21,0,0,1,22,5,2,7,82,7
41,0.161580563,102,21,0,0,1,22,5,2,8,83,4
41,0.007828116,102,22,0,1,0,22,5,2,9,84,7
41,-0.100923479,102,22,0,1,0,22,5,2,10,85,10
41,0.011953354,102,22,0,0,1,22,5,2,11,86,7
41,0.158674121,102,22,0,0,1,22,5,2,12,87,4
41,0.006421924,102,23,0,1,0,22,5,2,13,88,7
41,-0.099048436,102,23,0,1,0,22,5,2,14,89,10
41,0.001640797,102,23,0,0,1,22,5,2,15,90,7
41,0.164580703,102,23,0,0,1,22,5,2,16,91,4
41,0.002109289,102,24,0,1,0,22,5,2,17,92,7
41,-0.108517349,102,24,0,1,0,22,5,2,18,93,10
41,0.001640797,102,24,0,0,1,22,5,2,19,94,7
41,0.1403929,102,24,0,0,1,22,5,2,20,95,4
41,-0.001640797,102,25,1,0,0,22,6,2,1,96,7
41,-0.096610844,102,25,0,1,0,22,6,2,2,97,10
41,0.010359406,102,25,0,0,1,22,6,2,3,98,7
41,0.159611821,102,25,0,0,1,22,6,2,4,99,4
41,0.005765676,102,26,0,1,0,22,6,2,5,100,7
41,-0.091642141,102,26,0,1,0,22,6,2,6,101,10
41,0.012609601,102,26,0,0,1,22,6,2,7,102,7
41,0.153705597,102,26,0,0,1,22,6,2,8,103,4
41,0.003515482,102,27,0,1,0,22,6,2,9,104,7
41,-0.094735801,102,27,0,1,0,22,6,2,10,105,10
41,0.009984612,102,27,0,0,1,22,6,2,11,106,7
41,0.159049273,102,27,0,0,1,22,6,2,12,107,4
41,0.00810957,102,28,0,1,0,22,6,2,13,108,7
41,-0.092485785,102,28,0,1,0,22,6,2,14,109,10
41,0.011015654,102,28,0,0,1,22,6,2,15,110,7
41,0.159142971,102,28,0,0,1,22,6,2,16,111,4
41,0.008484364,102,29,0,1,0,22,6,2,17,112,7
41,-0.09070462,102,29,0,1,0,22,6,2,18,113,10
41,0.012984395,102,29,0,0,1,22,6,2,19,114,7
41,0.158768177,102,29,0,0,1,22,6,2,20,115,4
42,-0.057047725,2,1,1,0,0,22,1,1,1,1,7
42,-0.186143517,2,1,0,1,0,22,1,1,2,2,10
42,-0.048235059,2,1,0,0,1,22,1,1,3,3,7
42,0.099423409,2,1,0,0,1,22,1,1,4,4,4
42,-0.060047865,2,2,0,1,0,22,1,1,5,5,7
42,-0.192237318,2,2,0,1,0,22,1,1,6,6,10
42,-0.052453995,2,2,0,0,1,22,1,1,7,7,7
42,0.102048397,2,2,0,0,1,22,1,1,8,8,4
42,-0.05779767,2,3,0,1,0,22,1,1,9,9,7
42,-0.189518631,2,3,0,1,0,22,1,1,10,10,10
42,-0.047766209,2,3,0,0,1,22,1,1,11,11,7
42,0.105517387,2,3,0,0,1,22,1,1,12,12,4
42,-0.049360156,2,4,0,1,0,22,1,1,13,13,7
42,-0.182768404,2,4,0,1,0,22,1,1,14,14,10
42,-0.040360093,2,4,0,0,1,22,1,1,15,15,7
42,0.022641063,5,5,1,0,0,22,2,1,1,16,7
42,-0.100079656,5,5,0,1,0,22,2,1,2,17,10
42,0.025640845,5,5,0,0,1,22,2,1,3,18,7
42,0.18295598,5,5,0,0,1,22,2,1,4,19,4
42,0.024234653,5,6,0,1,0,22,2,1,5,20,7
42,-0.110954762,5,6,0,1,0,22,2,1,6,21,10
42,0.018141031,5,6,0,0,1,22,2,1,7,22,7
42,0.180049539,5,6,0,0,1,22,2,1,8,23,4
42,0.021515965,5,7,0,1,0,22,2,1,9,24,7
42,-0.10945487,5,7,0,1,0,22,2,1,10,25,10
42,0.020390868,5,7,0,0,1,22,2,1,11,26,7
42,0.181549788,5,7,0,0,1,22,2,1,12,27,4
42,0.022641063,5,7,0,1,0,22,2,1,13,28,7
42,-0.006421924,68,8,1,0,0,22,3,1,1,29,7
42,-0.133830249,68,8,0,1,0,22,3,1,2,30,10
42,0.001359344,68,8,0,0,1,22,3,1,3,31,7
42,0.164955497,68,8,0,0,1,22,3,1,4,32,4
42,-0.003609538,68,9,0,1,0,22,3,1,5,33,7
42,-0.13026756,68,9,0,1,0,22,3,1,6,34,10
42,-0.002203345,68,9,0,0,1,22,3,1,7,35,7
42,0.156893134,68,9,0,0,1,22,3,1,8,36,4
42,-0.001828194,68,10,0,1,0,22,3,1,9,37,7
42,-0.124642611,68,10,0,1,0,22,3,1,10,38,10
42,-0.001547098,68,10,0,0,1,22,3,1,11,39,7
42,0.152955294,68,10,0,0,1,22,3,1,12,40,4
42,-0.000328302,68,11,0,1,0,22,3,1,13,41,7
42,-0.117142439,68,11,0,1,0,22,3,1,14,42,10
42,-4.68E-05,68,11,0,0,1,22,3,1,15,43,7
42,0.143861532,68,11,0,0,1,22,3,1,16,44,4
42,-0.001828194,68,12,0,1,0,22,3,1,17,45,7
42,-0.107110977,68,12,0,1,0,22,3,1,18,46,10
42,0.004078031,68,12,0,0,1,22,3,1,19,47,7
42,0.141892791,68,12,0,0,1,22,3,1,20,48,4
42,-0.006421924,70,13,1,0,0,22,4,1,1,49,7
42,-0.133830249,70,13,0,1,0,22,4,1,2,50,10
42,0.001359344,70,13,0,0,1,22,4,1,3,51,7
42,0.164955497,70,13,0,0,1,22,4,1,4,52,4
42,-0.003609538,70,14,0,1,0,22,4,1,5,53,7
42,-0.13026756,70,14,0,1,0,22,4,1,6,54,10
42,-0.002203345,70,14,0,0,1,22,4,1,7,55,7
42,0.156893134,70,14,0,0,1,22,4,1,8,56,4
42,-0.001828194,70,15,0,1,0,22,4,1,9,57,7
42,-0.124642611,70,15,0,1,0,22,4,1,10,58,10
42,-0.001547098,70,15,0,0,1,22,4,1,11,59,7
42,0.152955294,70,15,0,0,1,22,4,1,12,60,4
42,-0.000328302,70,16,0,1,0,22,4,1,13,61,7
42,-0.117142439,70,16,0,1,0,22,4,1,14,62,10
42,-4.68E-05,70,16,0,0,1,22,4,1,15,63,7
42,0.143861532,70,16,0,0,1,22,4,1,16,64,4
42,-0.001828194,70,17,0,1,0,22,4,1,17,65,7
42,-0.107110977,70,17,0,1,0,22,4,1,18,66,10
42,0.004078031,70,17,0,0,1,22,4,1,19,67,7
42,0.141892791,70,17,0,0,1,22,4,1,20,68,4
42,-0.006421924,102,18,1,0,0,22,5,1,1,69,7
42,-0.133830249,102,18,0,1,0,22,5,1,2,70,10
42,0.001359344,102,18,0,0,1,22,5,1,3,71,7
42,0.164955497,102,18,0,0,1,22,5,1,4,72,4
42,-0.003609538,102,19,0,1,0,22,5,1,5,73,7
42,-0.13026756,102,19,0,1,0,22,5,1,6,74,10
42,-0.002203345,102,19,0,0,1,22,5,1,7,75,7
42,0.156893134,102,19,0,0,1,22,5,1,8,76,4
42,-0.001828194,102,20,0,1,0,22,5,1,9,77,7
42,-0.124642611,102,20,0,1,0,22,5,1,10,78,10
42,-0.001547098,102,20,0,0,1,22,5,1,11,79,7
42,0.152955294,102,20,0,0,1,22,5,1,12,80,4
42,-0.000328302,102,21,0,1,0,22,5,1,13,81,7
42,-0.117142439,102,21,0,1,0,22,5,1,14,82,10
42,-4.68E-05,102,21,0,0,1,22,5,1,15,83,7
42,0.143861532,102,21,0,0,1,22,5,1,16,84,4
42,-0.001828194,102,22,0,1,0,22,5,1,17,85,7
42,-0.107110977,102,22,0,1,0,22,5,1,18,86,10
42,0.004078031,102,22,0,0,1,22,5,1,19,87,7
42,0.141892791,102,22,0,0,1,22,5,1,20,88,4
42,-0.014297247,2,1,1,0,0,22,1,2,1,1,7
42,-0.149861634,2,1,0,1,0,22,1,2,2,2,10
42,-0.008859515,2,1,0,0,1,22,1,2,3,3,7
42,0.139548898,2,1,0,0,1,22,1,2,4,4,4
42,-0.019922376,2,2,0,1,0,22,1,2,5,5,7
42,-0.155861735,2,2,0,1,0,22,1,2,6,6,10
42,-0.012984753,2,2,0,0,1,22,1,2,7,7,7
42,0.145549178,2,2,0,0,1,22,1,2,8,8,4
42,-0.013453245,2,3,0,1,0,22,1,2,9,9,7
42,-0.149861634,2,3,0,1,0,22,1,2,10,10,10
42,-0.006797075,2,3,0,0,1,22,1,2,11,11,7
42,0.151455402,2,3,0,0,1,22,1,2,12,12,4
42,-0.007359624,2,4,0,1,0,22,1,2,13,13,7
42,-0.142549038,2,4,0,1,0,22,1,2,14,14,10
42,0.001640797,2,4,0,0,1,22,1,2,15,15,7
42,0.005765676,70,5,1,0,0,22,2,2,1,16,7
42,-0.148830414,70,5,0,1,0,22,2,2,2,17,10
42,-0.01064086,70,5,0,0,1,22,2,2,3,18,7
42,0.145830274,70,5,0,0,1,22,2,2,4,19,4
42,-0.016922235,70,6,0,1,0,22,2,2,5,20,7
42,-0.153799295,70,6,0,1,0,22,2,2,6,21,10
42,-0.027328491,70,6,0,0,1,22,2,2,7,22,7
42,0.130361438,70,6,0,0,1,22,2,2,8,23,4
42,-0.042235136,70,7,0,1,0,22,2,2,9,24,7
42,-0.168424487,70,7,0,1,0,22,2,2,10,25,10
42,-0.044860125,70,7,0,0,1,22,2,2,11,26,7
42,0.104767084,70,7,0,0,1,22,2,2,12,27,4
42,-0.057141423,70,8,0,1,0,22,2,2,13,28,7
42,-0.177330852,70,8,0,1,0,22,2,2,14,29,10
42,-0.040453792,70,8,0,0,1,22,2,2,15,30,7
42,0.107579827,70,8,0,0,1,22,2,2,16,31,4
42,-0.060516715,70,9,0,1,0,22,2,2,17,32,7
42,-0.173018217,70,9,0,1,0,22,2,2,18,33,10
42,-0.052641392,70,9,0,0,1,22,2,2,19,34,7
42,0.098579764,70,9,0,0,1,22,2,2,20,35,4
42,-0.003234386,77,10,1,0,0,22,3,2,1,36,7
42,-0.128861368,77,10,0,1,0,22,3,2,2,37,10
42,0.007171869,77,10,0,0,1,22,3,2,3,38,7
42,0.168424487,77,10,0,0,1,22,3,2,4,39,4
42,0.003796935,77,11,0,1,0,22,3,2,5,40,7
42,-0.1201424,77,11,0,1,0,22,3,2,6,41,10
42,0.011859655,77,11,0,0,1,22,3,2,7,42,7
42,0.170955777,77,11,0,0,1,22,3,2,8,43,4
42,0.005859375,77,12,0,1,0,22,3,2,9,44,7
42,-0.115736246,77,12,0,1,0,22,3,2,10,45,10
42,0.016359687,77,12,0,0,1,22,3,2,11,46,7
42,0.170580626,77,12,0,0,1,22,3,2,12,47,4
42,-0.002390742,77,13,0,1,0,22,3,2,13,48,7
42,-0.11704874,77,13,0,1,0,22,3,2,14,49,10
42,0.012047052,77,13,0,0,1,22,3,2,15,50,7
42,0.157267928,77,13,0,0,1,22,3,2,16,51,4
42,-0.005390882,77,14,0,1,0,22,3,2,17,52,7
42,-0.118642509,77,14,0,1,0,22,3,2,18,53,10
42,0.008953214,77,14,0,0,1,22,3,2,19,54,7
42,0.163361907,77,14,0,0,1,22,3,2,20,55,4
42,-0.003234386,102,15,1,0,0,22,4,2,1,56,7
42,-0.128861368,102,15,0,1,0,22,4,2,2,57,10
42,0.007171869,102,15,0,0,1,22,4,2,3,58,7
42,0.168424487,102,15,0,0,1,22,4,2,4,59,4
42,0.003796935,102,16,0,1,0,22,4,2,5,60,7
42,-0.1201424,102,16,0,1,0,22,4,2,6,61,10
42,0.011859655,102,16,0,0,1,22,4,2,7,62,7
42,0.170955777,102,16,0,0,1,22,4,2,8,63,4
42,0.005859375,102,17,0,1,0,22,4,2,9,64,7
42,-0.115736246,102,17,0,1,0,22,4,2,10,65,10
42,0.016359687,102,17,0,0,1,22,4,2,11,66,7
42,0.170580626,102,17,0,0,1,22,4,2,12,67,4
42,-0.002390742,102,18,0,1,0,22,4,2,13,68,7
42,-0.11704874,102,18,0,1,0,22,4,2,14,69,10
42,0.012047052,102,18,0,0,1,22,4,2,15,70,7
42,0.157267928,102,18,0,0,1,22,4,2,16,71,4
42,-0.005390882,102,19,0,1,0,22,4,2,17,72,7
42,-0.118642509,102,19,0,1,0,22,4,2,18,73,10
42,0.008953214,102,19,0,0,1,22,4,2,19,74,7
42,0.163361907,102,19,0,0,1,22,4,2,20,75,4
42,0.007734418,102,20,1,0,0,22,5,2,1,76,7
42,-0.106829703,102,20,0,1,0,22,5,2,2,77,10
42,0.011859655,102,20,0,0,1,22,5,2,3,78,7
42,0.162893057,102,20,0,0,1,22,5,2,4,79,4
42,0.007078171,102,21,0,1,0,22,5,2,5,80,7
42,-0.102704644,102,21,0,1,0,22,5,2,6,81,10
42,0.011484504,102,21,0,0,1,22,5,2,7,82,7
42,0.161674261,102,21,0,0,1,22,5,2,8,83,4
42,0.007828116,102,22,0,1,0,22,5,2,9,84,7
42,-0.100735903,102,22,0,1,0,22,5,2,10,85,10
42,0.011859655,102,22,0,0,1,22,5,2,11,86,7
42,0.158580422,102,22,0,0,1,22,5,2,12,87,4
42,0.006421924,102,23,0,1,0,22,5,2,13,88,7
42,-0.098954737,102,23,0,1,0,22,5,2,14,89,10
42,0.001265645,102,23,0,0,1,22,5,2,15,90,7
42,0.164487004,102,23,0,0,1,22,5,2,16,91,4
42,0.002202988,102,24,0,1,0,22,5,2,17,92,7
42,-0.108329773,102,24,0,1,0,22,5,2,18,93,10
42,0.001546741,102,24,0,0,1,22,5,2,19,94,7
42,0.140767694,102,24,0,0,1,22,5,2,20,95,4
42,-0.001640797,102,25,1,0,0,22,6,2,1,96,7
42,-0.09632957,102,25,0,1,0,22,6,2,2,97,10
42,0.010359406,102,25,0,0,1,22,6,2,3,98,7
42,0.159518123,102,25,0,0,1,22,6,2,4,99,4
42,0.005765676,102,26,0,1,0,22,6,2,5,100,7
42,-0.091642141,102,26,0,1,0,22,6,2,6,101,10
42,0.012515903,102,26,0,0,1,22,6,2,7,102,7
42,0.153517842,102,26,0,0,1,22,6,2,8,103,4
42,0.003515482,102,27,0,1,0,22,6,2,9,104,7
42,-0.094735801,102,27,0,1,0,22,6,2,10,105,10
42,0.009890914,102,27,0,0,1,22,6,2,11,106,7
42,0.158861876,102,27,0,0,1,22,6,2,12,107,4
42,0.00810957,102,28,0,1,0,22,6,2,13,108,7
42,-0.092392087,102,28,0,1,0,22,6,2,14,109,10
42,0.010921955,102,28,0,0,1,22,6,2,15,110,7
42,0.159049273,102,28,0,0,1,22,6,2,16,111,4
42,0.008390665,102,29,0,1,0,22,6,2,17,112,7
42,-0.090610743,102,29,0,1,0,22,6,2,18,113,10
42,0.012796998,102,29,0,0,1,22,6,2,19,114,7
42,0.158674121,102,29,0,0,1,22,6,2,20,115,4
43,-0.057141423,2,1,1,0,0,22,1,1,1,1,7
43,-0.186049819,2,1,0,1,0,22,1,1,2,2,10
43,-0.04814136,2,1,0,0,1,22,1,1,3,3,7
43,0.099236012,2,1,0,0,1,22,1,1,4,4,4
43,-0.060047865,2,2,0,1,0,22,1,1,5,5,7
43,-0.192237318,2,2,0,1,0,22,1,1,6,6,10
43,-0.052360296,2,2,0,0,1,22,1,1,7,7,7
43,0.101954699,2,2,0,0,1,22,1,1,8,8,4
43,-0.057703972,2,3,0,1,0,22,1,1,9,9,7
43,-0.189424753,2,3,0,1,0,22,1,1,10,10,10
43,-0.04767251,2,3,0,0,1,22,1,1,11,11,7
43,0.105704784,2,3,0,0,1,22,1,1,12,12,4
43,-0.049360156,2,4,0,1,0,22,1,1,13,13,7
43,-0.182768404,2,4,0,1,0,22,1,1,14,14,10
43,-0.040360093,2,4,0,0,1,22,1,1,15,15,7
43,0.022641063,5,5,1,0,0,22,2,1,1,16,7
43,-0.100079656,5,5,0,1,0,22,2,1,2,17,10
43,0.025640845,5,5,0,0,1,22,2,1,3,18,7
43,0.182768226,5,5,0,0,1,22,2,1,4,19,4
43,0.024140954,5,6,0,1,0,22,2,1,5,20,7
43,-0.111048639,5,6,0,1,0,22,2,1,6,21,10
43,0.018141031,5,6,0,0,1,22,2,1,7,22,7
43,0.180049539,5,6,0,0,1,22,2,1,8,23,4
43,0.021422267,5,7,0,1,0,22,2,1,9,24,7
43,-0.10945487,5,7,0,1,0,22,2,1,10,25,10
43,0.020390868,5,7,0,0,1,22,2,1,11,26,7
43,0.181643486,5,7,0,0,1,22,2,1,12,27,4
43,0.022641063,5,7,0,1,0,22,2,1,13,28,7
43,-0.006421924,68,8,1,0,0,22,3,1,1,29,7
43,-0.133736372,68,8,0,1,0,22,3,1,2,30,10
43,0.001359344,68,8,0,0,1,22,3,1,3,31,7
43,0.164955497,68,8,0,0,1,22,3,1,4,32,4
43,-0.003609538,68,9,0,1,0,22,3,1,5,33,7
43,-0.130361438,68,9,0,1,0,22,3,1,6,34,10
43,-0.002203345,68,9,0,0,1,22,3,1,7,35,7
43,0.156799078,68,9,0,0,1,22,3,1,8,36,4
43,-0.001921892,68,10,0,1,0,22,3,1,9,37,7
43,-0.124642611,68,10,0,1,0,22,3,1,10,38,10
43,-0.001547098,68,10,0,0,1,22,3,1,11,39,7
43,0.152955294,68,10,0,0,1,22,3,1,12,40,4
43,-0.000328302,68,11,0,1,0,22,3,1,13,41,7
43,-0.117142439,68,11,0,1,0,22,3,1,14,42,10
43,-4.68E-05,68,11,0,0,1,22,3,1,15,43,7
43,0.143767834,68,11,0,0,1,22,3,1,16,44,4
43,-0.001828194,68,12,0,1,0,22,3,1,17,45,7
43,-0.107017279,68,12,0,1,0,22,3,1,18,46,10
43,0.003984332,68,12,0,0,1,22,3,1,19,47,7
43,0.141799092,68,12,0,0,1,22,3,1,20,48,4
43,-0.006421924,70,13,1,0,0,22,4,1,1,49,7
43,-0.133736372,70,13,0,1,0,22,4,1,2,50,10
43,0.001359344,70,13,0,0,1,22,4,1,3,51,7
43,0.164955497,70,13,0,0,1,22,4,1,4,52,4
43,-0.003609538,70,14,0,1,0,22,4,1,5,53,7
43,-0.130361438,70,14,0,1,0,22,4,1,6,54,10
43,-0.002203345,70,14,0,0,1,22,4,1,7,55,7
43,0.156799078,70,14,0,0,1,22,4,1,8,56,4
43,-0.001921892,70,15,0,1,0,22,4,1,9,57,7
43,-0.124642611,70,15,0,1,0,22,4,1,10,58,10
43,-0.001547098,70,15,0,0,1,22,4,1,11,59,7
43,0.152955294,70,15,0,0,1,22,4,1,12,60,4
43,-0.000328302,70,16,0,1,0,22,4,1,13,61,7
43,-0.117142439,70,16,0,1,0,22,4,1,14,62,10
43,-4.68E-05,70,16,0,0,1,22,4,1,15,63,7
43,0.143767834,70,16,0,0,1,22,4,1,16,64,4
43,-0.001828194,70,17,0,1,0,22,4,1,17,65,7
43,-0.107017279,70,17,0,1,0,22,4,1,18,66,10
43,0.003984332,70,17,0,0,1,22,4,1,19,67,7
43,0.141799092,70,17,0,0,1,22,4,1,20,68,4
43,-0.006421924,102,18,1,0,0,22,5,1,1,69,7
43,-0.133736372,102,18,0,1,0,22,5,1,2,70,10
43,0.001359344,102,18,0,0,1,22,5,1,3,71,7
43,0.164955497,102,18,0,0,1,22,5,1,4,72,4
43,-0.003609538,102,19,0,1,0,22,5,1,5,73,7
43,-0.130361438,102,19,0,1,0,22,5,1,6,74,10
43,-0.002203345,102,19,0,0,1,22,5,1,7,75,7
43,0.156799078,102,19,0,0,1,22,5,1,8,76,4
43,-0.001921892,102,20,0,1,0,22,5,1,9,77,7
43,-0.124642611,102,20,0,1,0,22,5,1,10,78,10
43,-0.001547098,102,20,0,0,1,22,5,1,11,79,7
43,0.152955294,102,20,0,0,1,22,5,1,12,80,4
43,-0.000328302,102,21,0,1,0,22,5,1,13,81,7
43,-0.117142439,102,21,0,1,0,22,5,1,14,82,10
43,-4.68E-05,102,21,0,0,1,22,5,1,15,83,7
43,0.143767834,102,21,0,0,1,22,5,1,16,84,4
43,-0.001828194,102,22,0,1,0,22,5,1,17,85,7
43,-0.107017279,102,22,0,1,0,22,5,1,18,86,10
43,0.003984332,102,22,0,0,1,22,5,1,19,87,7
43,0.141799092,102,22,0,0,1,22,5,1,20,88,4
43,-0.014297247,2,1,1,0,0,22,1,2,1,1,7
43,-0.149861634,2,1,0,1,0,22,1,2,2,2,10
43,-0.008859515,2,1,0,0,1,22,1,2,3,3,7
43,0.139455199,2,1,0,0,1,22,1,2,4,4,4
43,-0.019922376,2,2,0,1,0,22,1,2,5,5,7
43,-0.155861735,2,2,0,1,0,22,1,2,6,6,10
43,-0.012890697,2,2,0,0,1,22,1,2,7,7,7
43,0.14545548,2,2,0,0,1,22,1,2,8,8,4
43,-0.013453245,2,3,0,1,0,22,1,2,9,9,7
43,-0.149861634,2,3,0,1,0,22,1,2,10,10,10
43,-0.006703377,2,3,0,0,1,22,1,2,11,11,7
43,0.151361704,2,3,0,0,1,22,1,2,12,12,4
43,-0.007359624,2,4,0,1,0,22,1,2,13,13,7
43,-0.142455339,2,4,0,1,0,22,1,2,14,14,10
43,0.001734495,2,4,0,0,1,22,1,2,15,15,7
43,0.005765676,70,5,1,0,0,22,2,2,1,16,7
43,-0.148736715,70,5,0,1,0,22,2,2,2,17,10
43,-0.01064086,70,5,0,0,1,22,2,2,3,18,7
43,0.145830274,70,5,0,0,1,22,2,2,4,19,4
43,-0.016922235,70,6,0,1,0,22,2,2,5,20,7
43,-0.153424323,70,6,0,1,0,22,2,2,6,21,10
43,-0.027328491,70,6,0,0,1,22,2,2,7,22,7
43,0.130361438,70,6,0,0,1,22,2,2,8,23,4
43,-0.042141438,70,7,0,1,0,22,2,2,9,24,7
43,-0.168236911,70,7,0,1,0,22,2,2,10,25,10
43,-0.044860125,70,7,0,0,1,22,2,2,11,26,7
43,0.104767084,70,7,0,0,1,22,2,2,12,27,4
43,-0.057047725,70,8,0,1,0,22,2,2,13,28,7
43,-0.177143276,70,8,0,1,0,22,2,2,14,29,10
43,-0.040453792,70,8,0,0,1,22,2,2,15,30,7
43,0.107579827,70,8,0,0,1,22,2,2,16,31,4
43,-0.060422659,70,9,0,1,0,22,2,2,17,32,7
43,-0.17283082,70,9,0,1,0,22,2,2,18,33,10
43,-0.052641392,70,9,0,0,1,22,2,2,19,34,7
43,0.098579764,70,9,0,0,1,22,2,2,20,35,4
43,-0.003234386,77,10,1,0,0,22,3,2,1,36,7
43,-0.128486395,77,10,0,1,0,22,3,2,2,37,10
43,0.007171869,77,10,0,0,1,22,3,2,3,38,7
43,0.168330789,77,10,0,0,1,22,3,2,4,39,4
43,0.003796935,77,11,0,1,0,22,3,2,5,40,7
43,-0.120048702,77,11,0,1,0,22,3,2,6,41,10
43,0.011859655,77,11,0,0,1,22,3,2,7,42,7
43,0.170862079,77,11,0,0,1,22,3,2,8,43,4
43,0.005859375,77,12,0,1,0,22,3,2,9,44,7
43,-0.115736246,77,12,0,1,0,22,3,2,10,45,10
43,0.016359687,77,12,0,0,1,22,3,2,11,46,7
